"parcode","trial","rt","choice","face_val_tot","house_val_tot","face_mult","house_mult","face_bin","house_bin","face_bin_val","house_bin_val"
131,48,5071.84853826,-1,-1.08,0.12,2,2,1,6,-1.42,0.12
131,49,3571.05139966,1,2.16,0.032,3,0.1,9,5,1.52,0
131,50,4871.93080609,-1,0.46,-0.98,1,1,7,1,0.39,-1.42
131,51,11412.461683,1,0.74,-0.32,1,1,8,3,0.72,-0.375
131,52,5789.24292566,-1,-0.24,-0.16,1,1,3,4,-0.375,-0.1
131,53,6590.16620024,-1,-0.32,-0.12,1,1,3,4,-0.375,-0.1
131,54,3904.14025313,-1,-0.09,-0.028,0.1,0.1,4,5,-0.1,0
131,56,3970.98000874,-1,1.08,-1.08,2,3,9,1,1.52,-1.42
131,58,8992.50785871,1,-0.034,0.52,0.1,2,5,7,0,0.39
131,59,2669.67243703,-1,-2.7,-9.4,3,10,0,0,0,0
131,60,6173.17828442,-1,0.05,-0.76,0.5,2,5,2,0,-0.72
131,61,8075.25553205,1,0.18,0.22,0.5,0.5,6,6,0.12,0.12
131,62,3103.88251265,-1,-0.26,-0.4,1,1,3,3,-0.375,-0.375
131,63,2719.92972681,1,0.98,-0.36,1,1,9,3,1.52,-0.375
131,64,1903.20730351,-1,-1,-0.06,1,1,1,4,-1.42,-0.1
131,65,2569.34504834,-1,-1.92,-0.18,3,1,1,4,-1.42,-0.1
131,66,1902.09828031,-1,-9.2,-0.012,10,0.1,0,5,0,0
131,67,6656.30136105,-1,0.21,0,0.5,2,6,5,0.12,0
131,68,3304.12024203,1,5.8,0.7,10,1,99,8,99,0.72
131,71,2552.97411117,1,-0.35,1.2,0.5,3,3,9,-0.375,1.52
131,72,9426.28466111,-1,-0.44,0.3,1,0.5,3,7,-0.375,0.39
131,73,4236.82918519,-1,-0.84,0.49,2,0.5,2,7,-0.72,0.39
131,74,9310.42944527,1,3,0.29,10,0.5,99,7,99,0.39
131,75,6807.28716279,-1,-0.12,-1.92,0.5,3,4,1,-0.1,-1.42
131,76,5222.14206434,-1,-1.88,-0.3,2,1,1,3,-1.42,-0.375
131,77,5356.37653786,1,0.082,0.46,0.1,1,6,7,0.12,0.39
131,78,2637.04534105,1,8,0.88,10,2,99,8,99,0.72
131,79,6574.27721193,1,0.3,-0.098,1,0.1,7,4,0.39,-0.1
131,80,3870.75988671,-1,0.32,-4,0.5,10,7,0,0.39,0
131,81,2668.64844596,-1,0.68,-1.5,1,3,8,1,0.72,-1.42
131,82,5539.46602231,1,2.1,-2.22,3,3,9,1,1.52,-1.42
131,83,7708.31247593,1,0.2,0.84,1,1,6,8,0.12,0.72
131,85,8759.10249345,1,-0.56,0.88,1,1,2,8,-0.72,0.72
131,87,3203.40495061,-1,-1.32,-0.048,3,0.1,1,4,-1.42,-0.1
131,89,1601.9405953,-1,-0.96,-0.78,1,1,1,2,-1.42,-0.72
131,90,4421.36661945,1,0.04,1.68,2,3,5,9,0,1.52
131,91,1468.06878528,1,2.52,5.6,3,10,9,99,1.52,99
131,92,2486.18303119,1,0.36,0.058,1,0.1,7,5,0.39,0
131,93,5839.25593587,1,-0.09,1.36,0.1,2,4,9,-0.1,1.52
131,95,3252.56042839,-1,-1,-6.2,2,10,1,0,-1.42,0
131,96,3170.39505984,-1,-0.3,-0.76,1,1,3,2,-0.375,-0.72
131,97,1685.49321936,-1,-0.026,-1.12,0.1,2,5,1,0,-1.42
131,98,1685.58876783,-1,-1.96,-2.04,2,3,1,1,-1.42,-1.42
131,99,3921.00004988,-1,0.2,-0.1,0.5,1,6,4,0.12,-0.1
131,100,3637.27880381,-1,-0.34,0.24,1,1,3,6,-0.375,0.12
131,1,6990.49533165,1,0.72,0.022,1,0.1,8,5,0.72,0
131,2,2069.17258036,1,4,2.2,10,10,99,9,99,1.52
131,3,1852.20455544,1,0.28,0.96,1,3,7,9,0.39,1.52
131,4,1550.7912194,-1,-0.86,-1,1,2,2,1,-0.72,-1.42
131,5,1352.20365404,-1,-0.94,0.28,1,1,1,7,-1.42,0.39
131,6,1785.50151225,-1,0.76,-2.46,2,3,8,1,0.72,-1.42
131,7,1385.17538551,1,1.68,1.44,3,3,9,9,1.52,1.52
131,8,3454.67186915,-1,-0.66,0.04,3,2,2,5,-0.72,0
131,9,1268.43349196,-1,-0.41,-2.6,0.5,10,3,1,-0.375,-1.42
131,10,10327.2033085,-1,0.24,0,2,0.5,6,5,0.12,0
131,11,2319.39597747,1,5.2,-0.42,10,3,99,3,99,-0.375
131,12,3202.20909249,1,-0.006,0.38,0.1,1,5,7,0,0.39
131,13,1818.69889434,-1,0.48,-10,0.5,10,7,0,0.39,0
131,14,4605.54770002,1,0.94,-0.4,1,1,9,3,1.52,-0.375
131,15,5038.70644207,1,0.72,0.32,1,1,8,7,0.72,0.39
131,16,1435.00030347,-1,-0.7,-0.3,1,1,2,3,-0.72,-0.375
131,17,1518.41020578,-1,0.26,-0.96,1,1,6,1,0.12,-1.42
131,18,1718.5496825,-1,-0.34,-0.08,1,1,3,4,-0.375,-0.1
131,19,3253.32962357,1,0.046,2.58,0.1,3,5,9,0,1.52
131,20,2519.49759536,1,-0.46,0.22,1,1,3,6,-0.375,0.12
131,21,6239.78638008,1,-0.6,4,3,10,2,99,-0.72,99
131,22,2786.39329791,-1,-1.44,0.18,3,3,1,6,-1.42,0.12
131,23,4504.65152754,1,0.92,0.46,1,1,8,7,0.72,0.39
131,24,10794.5287388,-1,-0.48,0.56,1,1,3,8,-0.375,0.72
131,25,7073.94128998,1,0.32,0.14,1,1,7,6,0.39,0.12
131,26,1585.53300118,-1,0.1,-0.38,1,1,6,3,0.12,-0.375
131,27,3987.4080346,-1,-0.3,0.06,1,1,3,5,-0.375,0
131,28,1835.63681248,-1,-1.24,0.05,2,0.1,1,5,-1.42,0
131,29,1585.01649864,-1,-0.086,-1.64,0.1,2,4,1,-0.1,-1.42
131,30,2636.44440732,-1,-0.84,0.7,3,1,2,8,-0.72,0.72
131,31,2235.75261241,-1,-0.72,-0.66,1,1,2,2,-0.72,-0.72
131,32,1835.45472956,1,0.052,-0.066,0.1,0.1,5,4,0,-0.1
131,33,3036.84114377,-1,-0.24,-0.07,0.5,0.1,3,4,-0.375,-0.1
131,34,1985.78821773,1,-0.48,10,0.5,10,3,99,-0.375,99
131,35,1835.79455758,-1,-0.24,-0.48,3,1,3,3,-0.375,-0.375
131,36,1401.65599308,1,0.16,0.58,1,1,6,8,0.12,0.72
131,37,1184.68646583,-1,-0.16,-0.6,1,1,4,2,-0.1,-0.72
131,39,1852.03539259,1,1.6,1.38,2,3,9,9,1.52,1.52
131,40,2052.41734607,-1,-0.68,0.26,2,0.5,2,7,-0.72,0.39
131,41,1151.33644657,-1,-0.19,-0.33,0.5,0.5,4,3,-0.1,-0.375
131,42,1918.99413308,1,6.6,2.46,10,3,99,9,99,1.52
131,43,5706.3041554,-1,-0.8,0.76,1,1,2,8,-0.72,0.72
131,44,2403.27911509,-1,0.28,-0.34,1,1,7,3,0.39,-0.375
131,45,1385.21654947,-1,-0.96,-0.72,1,1,1,2,-1.42,-0.72
131,46,4537.92703102,-1,-0.12,-0.72,3,2,4,2,-0.1,-0.72
131,47,1518.47931316,-1,-0.88,0.9,1,1,2,8,-0.72,0.72
131,48,6857.15654985,-1,-0.18,0.08,3,0.1,4,6,-0.1,0.12
131,49,3553.9160748,1,-1,2.82,1,3,1,9,-1.42,1.52
131,50,2369.30232195,1,0.34,0.62,1,1,7,8,0.39,0.72
131,51,1953.13858674,-1,-0.76,-0.82,1,1,2,2,-0.72,-0.72
131,52,1618.47588783,-1,-7.2,1.6,10,2,0,9,0,1.52
131,53,2369.3888564,1,4.4,0.6,10,2,99,8,99,0.72
131,54,2836.3747591,-1,-2,0.036,2,0.1,1,5,-1.42,0
131,55,1551.71335221,-1,0.042,-0.96,0.1,1,5,1,0,-1.42
131,56,6623.37199541,-1,-0.94,0.66,1,1,1,8,-1.42,0.72
131,57,1902.22417592,-1,0.62,-0.82,1,1,8,2,0.72,-0.72
131,58,1868.51419736,-1,-9.6,-1.14,10,3,0,1,0,-1.42
131,59,3670.57443856,1,-0.44,0.7,1,1,3,8,-0.375,0.72
131,60,2552.88036551,-1,-0.86,-3.6,1,10,2,0,-0.72,0
131,62,1601.98296113,-1,-0.08,-0.42,0.5,0.5,4,3,-0.1,-0.375
131,63,1468.44647213,-1,0,-0.12,1,1,5,4,0,-0.1
131,64,2285.75450535,1,-1.08,8.2,3,10,1,99,-1.42,99
131,65,2252.42131223,-1,0.02,-9.6,1,10,5,0,0,0
131,66,2185.71436298,-1,0.094,-1.02,0.1,3,6,1,0.12,-1.42
131,67,3203.32112036,-1,-1.2,0.62,10,1,1,8,-1.42,0.72
131,68,5756.11585281,-1,-0.68,0.056,2,0.1,2,5,-0.72,0
131,69,1986.51955408,1,-0.084,2.04,0.1,3,4,9,-0.1,1.52
131,70,5338.88906583,-1,-0.14,-0.3,1,1,4,3,-0.1,-0.375
131,71,1284.9243154,-1,-0.24,-0.066,2,0.1,3,4,-0.375,-0.1
131,72,9076.00519688,-1,-2.76,2.88,3,3,0,99,0,99
131,73,4037.42194622,-1,0,0.26,1,1,5,7,0,0.39
131,74,2903.12707886,-1,-1.62,0.14,3,1,1,6,-1.42,0.12
131,75,2369.25124258,1,-0.38,0.62,1,1,3,8,-0.375,0.72
131,76,2052.19349826,1,-0.03,0.92,0.1,1,5,8,0,0.72
131,77,1485.29875721,-1,-0.62,-0.58,1,1,2,2,-0.72,-0.72
131,78,2419.50883282,1,1.76,-0.34,2,1,9,3,1.52,-0.375
131,79,2820.12971756,-1,-0.44,-3,2,10,3,0,-0.375,0
131,80,1919.55300145,1,0.36,1.8,1,2,7,9,0.39,1.52
131,81,2319.24965011,1,1.28,0.19,2,0.5,9,6,1.52,0.12
131,82,2586.18110821,-1,0.036,0.06,0.1,0.5,5,5,0,0
131,83,1952.33393647,1,0.086,9.6,0.1,10,6,99,0.12,99
131,84,2836.37776377,1,7,6.2,10,10,99,99,99,99
131,85,3686.29486496,-1,0.98,-5.8,1,10,9,0,1.52,0
131,86,4571.43780005,-1,-0.6,-7.2,3,10,2,0,-0.72,0
131,87,2069.07102255,1,0.66,0.4,1,2,8,7,0.72,0.39
131,88,1418.20210243,1,7.4,0.02,10,0.5,99,5,99,0
131,89,1719.05717103,1,0.68,0.92,1,1,8,8,0.72,0.72
131,90,968.225929449,-1,-6.6,-0.49,10,0.5,0,3,0,-0.375
131,91,3537.10315088,-1,0.12,0.016,3,0.1,6,5,0.12,0
131,92,1368.19209688,1,0.2,0.1,0.5,0.1,6,6,0.12,0.12
131,93,2786.47141929,1,1.86,0.04,3,1,9,5,1.52,0
131,94,1651.64111997,-1,-0.16,0.84,1,1,4,8,-0.1,0.72
131,95,1351.57207269,-1,-0.36,-0.5,1,1,3,2,-0.375,-0.72
131,96,2219.11966814,-1,-1.32,0.36,2,1,1,7,-1.42,0.39
131,97,7240.73315117,-1,-0.48,-0.04,2,1,3,5,-0.375,0
131,98,7574.67052306,1,1.2,0.08,10,0.1,9,6,1.52,0.12
131,99,2135.82033764,1,-0.44,0.48,1,1,3,7,-0.375,0.39
131,100,1718.68669539,-1,-0.07,-0.026,0.1,0.1,4,5,-0.1,0
131,1,3203.4866776,-1,-0.74,0.28,1,1,2,7,-0.72,0.39
131,2,1418.42564977,1,0.44,-0.43,2,0.5,7,3,0.39,-0.375
131,3,1301.545241,-1,-1,-0.42,1,1,1,3,-1.42,-0.375
131,4,4955.13158345,1,-0.72,1.26,2,3,2,9,-0.72,1.52
131,5,1301.4490916,-1,-7.6,0.16,10,0.5,0,6,0,0.12
131,6,2052.32420134,-1,0.046,0.05,0.1,0.5,5,5,0,0
131,7,6857.04387477,1,-0.05,0.18,0.5,3,4,6,-0.1,0.12
131,8,3804.09169768,-1,-3.2,0.22,10,0.5,0,6,0,0.12
131,9,1968.8593136,-1,-0.01,-0.46,0.1,1,5,3,0,-0.375
131,10,2586.14354985,1,0.78,-0.38,1,1,8,3,0.72,-0.375
131,11,2753.92725216,1,-0.068,0.026,0.1,0.1,4,5,-0.1,0
131,12,3503.76094375,-1,0.12,-1.08,3,3,6,1,0.12,-1.42
131,13,2085.870125,1,0.08,0.28,1,0.5,6,7,0.12,0.39
131,14,4638.19402588,-1,-1.6,1.28,2,2,1,9,-1.42,1.52
131,15,4220.10760319,-1,-0.8,0.64,1,1,2,8,-0.72,0.72
131,16,2803.16806254,1,0.47,0,0.5,0.1,7,5,0.39,0
131,17,2436.26977598,1,0.68,-0.1,1,1,8,4,0.72,-0.1
131,18,1752.00156002,-1,0.46,-0.9,0.5,3,7,1,0.39,-1.42
131,19,2819.55582584,1,1.6,-0.026,10,0.1,9,5,1.52,0
131,20,4621.4414958,1,0.9,-0.05,3,0.5,8,4,0.72,-0.1
131,21,1535.17174987,1,0.76,1,1,1,8,9,0.72,1.52
131,22,5739.32456251,1,0.04,0.54,1,1,5,8,0,0.72
131,23,1501.73609755,-1,0.96,-2.7,1,3,9,1,1.52,-1.42
131,24,1568.78708137,-1,-0.92,0.32,1,1,1,7,-1.42,0.39
131,25,1651.75800158,-1,-0.52,-1.96,1,2,2,1,-0.72,-1.42
131,26,2852.11261258,-1,-0.58,0.28,1,1,2,7,-0.72,0.39
131,27,3820.79254746,1,0.36,0.36,0.5,1,7,7,0.39,0.39
131,28,917.929278513,-1,0.68,1.26,2,3,8,9,0.72,1.52
131,29,2101.40756708,1,7.8,-4.4,10,10,99,0,99,0
131,30,1218.16508491,-1,-0.36,0,1,1,3,5,-0.375,0
131,31,1401.90417871,1,0.64,0.92,1,1,8,8,0.72,0.72
131,32,1718.95981977,-1,-2.88,0.038,3,0.1,0,5,0,0
131,33,801.178971887,-1,-0.084,-0.06,0.1,3,4,4,-0.1,-0.1
131,34,1434.92819142,-1,-0.66,-0.1,1,1,2,4,-0.72,-0.1
131,35,2536.08697194,-1,-0.078,0.04,0.1,2,4,5,-0.1,0
131,36,6723.8445096,1,0.92,-0.84,1,1,8,2,0.72,-0.72
131,37,5372.13542402,1,-0.03,0.58,0.5,1,5,8,0,0.72
131,38,2102.42134228,-1,-1.16,0.02,2,1,1,5,-1.42,0
131,39,1167.90569186,-1,0.004,-0.48,0.1,0.5,5,3,0,-0.375
131,40,2753.1162921,1,1.08,0.002,3,0.1,9,5,1.52,0
131,41,1351.71359258,-1,-0.96,-0.082,2,0.1,1,4,-1.42,-0.1
131,42,1634.10497231,1,0.86,0.07,1,0.1,8,6,0.72,0.12
131,43,2202.60270408,1,2.88,2.4,3,10,99,9,99,1.52
131,44,3137.13157504,-1,-0.82,0.38,1,1,2,7,-0.72,0.39
131,45,3003.30333272,-1,-2.28,0.28,3,1,1,7,-1.42,0.39
131,46,5188.5633898,-1,-7.2,-0.32,10,1,0,3,0,-0.375
131,47,6940.48292236,1,0.42,-0.4,1,1,7,3,0.39,-0.375
131,48,1334.94844289,-1,-0.06,-0.86,1,1,4,2,-0.1,-0.72
131,49,2069.11909725,-1,-0.044,-0.034,0.1,0.1,5,5,0,0
131,50,3504.84623007,-1,-0.3,-0.52,0.5,2,3,2,-0.375,-0.72
131,51,2086.00112855,-1,-0.46,-0.2,1,1,3,4,-0.375,-0.1
131,52,3938.16992843,-1,0.034,-0.24,0.1,1,5,3,0,-0.375
131,53,1184.84330953,-1,-0.064,-0.41,0.1,0.5,4,3,-0.1,-0.375
131,54,1251.4087389,1,0.4,0.62,1,1,7,8,0.39,0.72
131,55,2819.82414275,-1,0.08,-0.52,1,1,6,2,0.12,-0.72
131,56,1568.49562851,1,1.04,0.014,2,0.1,9,5,1.52,0
131,57,2169.11627286,-1,-0.28,0.096,0.5,0.1,3,6,-0.375,0.12
131,58,3970.65219939,1,0.28,0.96,0.5,3,7,9,0.39,1.52
131,59,2335.98775778,-1,-1.44,0.012,3,0.1,1,5,-1.42,0
131,60,1818.9413711,1,0.48,2.76,2,3,7,9,0.39,1.52
131,61,1635.37384388,-1,-0.78,-0.48,1,0.5,2,3,-0.72,-0.375
131,62,2035.56506099,1,1.5,0.14,3,0.5,9,6,1.52,0.12
131,63,3986.39215613,-1,0.2,-0.96,1,3,6,1,0.12,-1.42
131,64,1151.61858496,1,10,-0.36,10,0.5,99,3,99,-0.375
131,65,2269.63956596,1,0.52,0.02,2,0.5,7,5,0.39,0
131,66,4538.13315129,-1,-0.34,-0.42,1,3,3,3,-0.375,-0.375
131,67,3136.65653693,1,-0.056,0,0.1,3,4,5,-0.1,0
131,68,2085.43444805,-1,0.2,0.56,0.5,2,6,8,0.12,0.72
131,69,1134.68667616,-1,-0.9,-0.92,1,1,2,1,-0.72,-1.42
131,70,2102.64819477,1,10,-0.4,10,10,99,3,99,-0.375
131,71,3236.89558837,1,0.034,1.8,0.1,10,5,9,0,1.52
131,72,1835.38652358,-1,-0.12,-0.14,1,1,4,4,-0.1,-0.1
131,73,2185.91988231,-1,-0.76,-0.47,2,0.5,2,3,-0.72,-0.375
131,74,2568.45927202,1,9.6,-0.52,10,2,99,2,99,-0.72
131,75,1284.88675704,1,0.98,1,1,1,9,9,1.52,1.52
131,76,1118.12944954,1,2.88,0.27,3,0.5,99,7,99,0.39
131,77,2369.36001159,-1,-0.46,0.96,1,3,3,9,-0.375,1.52
131,78,1051.15718804,1,1.2,2.76,10,3,9,9,1.52,1.52
131,79,1718.44782423,-1,0.038,-5,0.1,10,5,0,0,0
131,80,2719.81044146,1,0.1,0.64,0.1,1,6,8,0.12,0.72
131,81,1434.93900823,1,0.12,0.76,0.5,1,6,8,0.12,0.72
131,82,1936.09490426,1,-0.72,0.32,2,1,2,7,-0.72,0.39
131,83,1117.96269043,1,0.29,-0.04,0.5,0.1,7,5,0.39,0
131,84,1451.17984324,1,-0.08,0.62,0.5,1,4,8,-0.1,0.72
131,85,1118.28899744,-1,1.74,-0.72,3,2,9,2,1.52,-0.72
131,86,3053.28088784,1,1.28,-1,2,2,9,1,1.52,-1.42
131,87,3186.64791353,1,-0.6,0.64,1,1,2,8,-0.72,0.72
131,88,4405.51218483,-1,-0.68,0.24,1,1,2,6,-0.72,0.12
131,89,1735.59727104,-1,-0.46,-0.84,1,1,3,2,-0.375,-0.72
131,90,1768.84633343,1,0.46,0.5,1,1,7,7,0.39,0.39
131,91,2235.94461074,-1,-0.28,-0.28,1,1,3,3,-0.375,-0.375
131,92,1268.19251753,1,-0.14,0.78,1,1,4,8,-0.1,0.72
131,93,1368.33602051,-1,-0.84,0.28,3,1,2,7,-0.72,0.39
131,94,3236.94817007,-1,-2.2,1.6,10,2,1,9,-1.42,1.52
131,95,2169.03905288,-1,-0.18,-0.92,3,1,4,1,-0.1,-1.42
131,96,3019.04358993,-1,0.12,-0.1,0.5,1,6,4,0.12,-0.1
131,97,3938.14709295,1,0.04,0.6,1,1,5,8,0,0.72
131,98,1184.03625553,1,0.03,1,0.5,2,5,9,0,1.52
131,99,2202.4846206,1,0.08,-0.1,0.1,0.5,6,4,0.12,-0.1
131,100,2402.77823682,1,-0.084,0.46,0.1,0.5,4,7,-0.1,0.39
131,1,1385.22946955,1,2.76,2.28,3,3,9,9,1.52,1.52
131,2,3921.01056622,-1,-1.88,0.8,2,10,1,8,-1.42,0.72
131,3,1618.74781035,-1,-9,-0.074,10,0.1,0,4,0,-0.1
131,4,3018.91499011,1,0.6,0.3,10,3,8,7,0.72,0.39
131,5,1818.90080808,-1,-1.92,-0.05,3,0.5,1,4,-1.42,-0.1
131,6,2386.35081189,-1,-1.24,-1.92,2,2,1,1,-1.42,-1.42
131,7,2219.25638056,-1,-0.66,0.6,1,1,2,8,-0.72,0.72
131,8,4855.34924165,-1,0.02,-0.2,0.5,0.5,5,4,0,-0.1
131,9,1434.82813596,-1,-0.018,-0.07,0.1,0.1,5,4,0,-0.1
131,10,2618.36771976,-1,-0.05,0.078,0.5,0.1,4,6,-0.1,0.12
131,11,4772.15267082,1,1,-1.5,10,3,9,1,1.52,-1.42
131,13,967.84433653,-1,5.4,-9.2,10,10,99,0,99,0
131,14,2618.59697598,1,0.042,0.72,0.1,2,5,8,0,0.72
131,15,767.642362703,-1,-0.04,-6.4,1,10,5,0,0,0
131,16,1301.64048899,-1,-0.82,-0.28,1,1,2,3,-0.72,-0.375
131,17,1635.23562912,1,0.34,0.48,0.5,1,7,7,0.39,0.39
131,18,2536.36009632,-1,-0.46,0.28,1,1,3,7,-0.375,0.39
131,19,4337.36690069,1,-0.64,0.96,1,1,2,9,-0.72,1.52
131,20,1768.72103875,-1,0.14,-0.034,1,0.1,6,5,0.12,0
131,21,1284.91439999,1,0.96,-0.16,1,1,9,4,1.52,-0.1
131,22,1418.37667368,-1,-0.58,-0.028,1,0.1,2,5,-0.72,0
131,23,5923.00506527,-1,0.7,-0.92,1,1,8,1,0.72,-1.42
131,24,3253.18209434,1,0.58,-0.22,1,1,8,3,0.72,-0.375
131,25,984.285883405,-1,1.56,-1.84,3,2,9,1,1.52,-1.42
131,26,2419.05993533,1,0.32,1.8,1,10,7,9,0.39,1.52
131,27,2018.88704669,-1,1.6,-0.086,10,0.1,9,4,1.52,-0.1
131,28,1368.22665057,1,0.88,-0.14,1,1,8,4,0.72,-0.1
131,29,1768.60265481,-1,0.09,0.8,0.5,10,6,8,0.12,0.72
131,30,3570.36242914,-1,-0.58,-0.3,1,1,2,3,-0.72,-0.375
131,31,3186.7062041,1,0.06,-0.42,0.1,3,6,3,0.12,-0.375
131,32,3652.47161039,-1,0.8,-1.4,10,2,8,1,0.72,-1.42
131,33,1685.16510955,1,1.32,2.82,3,3,9,9,1.52,1.52
131,34,2486.09709767,1,0.018,0.29,0.1,0.5,5,7,0,0.39
131,35,2136.20012776,-1,0.01,-1.88,0.1,2,5,1,0,-1.42
131,36,6623.28546095,-1,0.76,-0.84,1,1,8,2,0.72,-0.72
131,37,1418.49175248,1,0.82,-0.42,1,0.5,8,3,0.72,-0.375
131,38,2619.54284567,1,0.07,0.48,0.5,0.5,6,7,0.12,0.39
131,39,3086.6209917,-1,-0.46,-0.1,1,1,3,4,-0.375,-0.1
131,40,1368.29155141,1,-0.16,0.62,1,1,4,8,-0.1,0.72
131,41,1283.77442871,-1,-1.24,-1.56,2,2,1,1,-1.42,-1.42
131,42,1468.23614532,1,0.44,0.12,1,1,7,6,0.39,0.12
131,43,2603.44443196,-1,-0.16,0.44,2,1,4,7,-0.1,0.39
131,44,2302.57283768,1,-0.4,7.6,2,10,3,99,-0.375,99
131,45,5437.92745167,1,0.48,0.34,0.5,0.5,7,7,0.39,0.39
131,46,4372.38871759,-1,4.8,-8,10,10,99,0,99,0
131,47,1852.4452294,1,0.48,0.6,1,1,7,8,0.39,0.72
131,48,2986.92668669,1,0.38,0.28,1,1,7,7,0.39,0.39
131,49,2619.51640459,1,1.26,-0.036,3,0.1,9,5,1.52,0
131,50,1551.94621403,1,0.52,-0.08,1,1,7,4,0.39,-0.1
131,51,1635.41651017,1,0.56,-0.48,1,0.5,8,3,0.72,-0.375
131,52,1668.50301999,1,0.62,0.9,1,1,8,8,0.72,0.72
131,53,2636.98975468,1,-0.16,-0.066,1,0.1,4,4,-0.1,-0.1
131,54,3419.4210965,-1,-0.84,-0.31,3,0.5,2,3,-0.72,-0.375
131,55,1885.60745687,-1,-2.8,-0.078,10,0.1,0,4,0,-0.1
131,56,1852.12132612,-1,-0.18,-1.68,0.5,2,4,1,-0.1,-1.42
131,57,1735.67118589,-1,2.34,-9.2,3,10,9,0,1.52,0
131,58,2870.27853879,1,-4.4,3.6,10,10,0,99,0,99
131,59,1250.54369479,-1,0.36,-1.36,1,2,7,1,0.39,-1.42
131,60,1735.30822192,1,0.14,0.82,1,1,6,8,0.12,0.72
131,61,1184.72883166,-1,-0.14,-0.54,1,1,4,2,-0.1,-0.72
131,62,1051.46877218,-1,-0.44,-3.6,2,10,3,0,-0.375,0
131,63,1219.12387468,-1,-0.78,-0.98,1,1,2,1,-0.72,-1.42
131,64,3904.1558774,-1,-0.082,0.05,0.1,0.1,4,5,-0.1,0
131,65,2102.58509672,-1,0.06,0.14,1,1,6,6,0.12,0.12
131,66,2119.08673697,-1,-1.2,-0.35,2,0.5,1,3,-1.42,-0.375
131,67,5489.15314616,1,8.4,-9.6,10,10,99,0,99,0
131,68,3519.38762449,-1,-0.044,-0.28,0.1,0.5,5,3,0,-0.375
131,69,3787.69251663,1,-0.46,0.72,1,1,3,8,-0.375,0.72
131,70,5304.60910162,-1,0.36,-8.6,1,10,7,0,0.39,0
131,71,2836.54241961,1,0.14,0.18,1,0.5,6,6,0.12,0.12
131,72,1968.87253414,-1,-0.5,0.082,1,0.1,3,6,-0.375,0.12
131,73,2235.78205816,1,0.34,6.4,0.5,10,7,99,0.39,99
131,74,6740.11148523,-1,0.08,0.064,2,0.1,6,6,0.12,0.12
131,75,3587.09422701,-1,-0.36,-8.6,1,10,3,0,-0.375,0
131,76,1301.46651868,1,-0.3,8.2,1,10,3,99,-0.375,99
131,77,3087.10083728,-1,0.1,-0.88,1,1,6,2,0.12,-0.72
131,78,1418.42204417,1,0.84,1.04,3,2,8,9,0.72,1.52
131,79,1350.88971244,1,0.47,0.76,0.5,1,7,8,0.39,0.72
131,80,1352.02758045,-1,-1.28,-1.48,2,2,1,1,-1.42,-1.42
131,81,2636.29747902,-1,0.09,-1,0.1,10,6,1,0.12,-1.42
131,82,2018.94894287,1,0.076,-0.062,0.1,0.1,6,4,0.12,-0.1
131,83,1335.18971778,1,2.94,0.36,3,2,99,7,99,0.39
131,84,2351.96267961,1,0.42,0.44,1,1,7,7,0.39,0.39
131,86,4038.12473822,1,0.24,0.18,1,1,6,6,0.12,0.12
131,87,5305.77521353,-1,-0.8,0.92,1,1,2,8,-0.72,0.72
131,88,2769.71107707,1,-0.16,1,0.5,2,4,9,-0.1,1.52
131,89,2269.18556052,1,-0.35,3.6,0.5,10,3,99,-0.375,99
131,90,1518.65538674,1,-0.06,-0.54,0.5,3,4,2,-0.1,-0.72
131,91,3803.92043157,-1,-0.6,0.92,2,1,2,8,-0.72,0.72
131,92,1568.51606025,-1,0.32,-2.16,0.5,3,7,1,0.39,-1.42
131,93,3970.91811256,-1,-2.7,0.31,3,0.5,0,7,0,0.39
131,94,3353.55635587,-1,-0.56,0.08,1,1,2,6,-0.72,0.12
131,95,1301.51128824,-1,-2.2,-0.58,10,1,1,2,-1.42,-0.72
131,96,4171.02033139,-1,-0.038,-3.4,0.1,10,5,0,0,0
131,97,1118.21448166,-1,0,-0.38,1,1,5,3,0,-0.375
131,98,1401.50065171,-1,-3.4,-0.36,10,1,0,3,0,-0.375
131,99,1885.27784472,1,-0.04,2.88,1,3,5,99,0,99
131,100,2803.11968737,-1,-0.07,-0.72,0.5,2,4,2,-0.1,-0.72
133,4,8224.88592775,-1,-7.6,-0.94,10,1,0,1,0,-1.42
133,5,9776.75011433,-1,-0.72,-0.27,2,0.5,2,3,-0.72,-0.375
133,7,10043.5929347,1,1.08,-0.88,3,2,9,2,1.52,-0.72
133,10,5656.05708149,-1,1.6,-7.8,2,10,9,0,1.52,0
133,11,5939.91534046,1,1.86,0.25,3,0.5,9,6,1.52,0.12
133,12,7741.27849853,-1,0.14,-1.02,0.5,3,6,1,0.12,-1.42
133,16,7658.03174973,1,8.6,-0.78,10,3,99,2,99,-0.72
133,19,6156.17065797,1,8,6,10,10,99,99,99,99
133,20,7157.65616615,-1,-0.24,-0.76,1,1,3,2,-0.375,-0.72
133,22,6523.40817162,-1,-0.26,0.064,0.5,0.1,3,6,-0.375,0.12
133,25,4337.19533411,1,8,0.04,10,1,99,5,99,0
133,26,11111.4356487,-1,0.58,-1,1,1,8,1,0.72,-1.42
133,29,4088.11280968,1,0.22,0.096,0.5,0.1,6,6,0.12,0.12
