"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","flip","selection","rt","participant","subject","finalEarnings","accuracy"
"24725",41,1,-0.8,0.7,3,2,0.5,73.98,1,"['f']",0.883530737424735,61,26,108.32,0.84
"24825",42,1,0.22,-0.12,1,1,0.1,74.08,2,"['f']",5.26688369386829,61,26,108.32,0.84
"24925",43,1,-0.66,0.46,2,1,0.26,74.34,1,"['f']",1.30013313412201,61,26,108.32,0.84
"25025",44,0,-0.12,-0.44,1,2,-0.68,73.66,3,"['f']",11.9001864317688,61,26,108.32,0.84
"25125",45,1,-0.72,0.52,2,1,0.32,73.98,1,"['f']",1.61682775701047,61,26,108.32,0.84
"25225",46,1,0.4,-0.24,1,1,0.16,74.14,2,"['f']",1.36688384047011,61,26,108.32,0.84
"25325",47,1,-0.28,0.52,1,3,-0.32,74.14,1,"['j']",1.26687562957522,61,26,108.32,0.84
"25425",48,0,-0.22,-0.14,1,1,-0.36,73.78,3,"['f']",4.31705018479261,61,26,108.32,0.84
"25525",49,1,-0.12,-0.8,1,1,-0.92,73.78,2,"['j']",1.65021685612737,61,26,108.32,0.84
"25625",50,1,-0.56,0.26,3,1,0.22,74,1,"['f']",1.08352919787285,61,26,108.32,0.84
"25725",51,0,-0.52,0.22,2,1,-0.08,73.92,2,"['f']",1.41687548294431,61,26,108.32,0.84
"25825",52,1,-0.46,0.56,2,3,-0.26,73.92,1,"['j']",1.68354400683893,61,26,108.32,0.84
"25925",53,1,0.6,0.08,1,3,1.88,75.8,3,"['f']",1.75013526016846,61,26,108.32,0.84
"26025",54,0,-0.54,-0.12,1,1,-0.66,75.14,2,"['f']",4.28361306650913,61,26,108.32,0.84
"26125",55,1,0.5,0.76,1,1,1.26,76.4,3,"['f']",0.850228879251517,61,26,108.32,0.84
"26225",56,0,0.76,-0.4,3,1,-0.44,75.96,1,"['f']",2.43352604546817,61,26,108.32,0.84
"26325",57,1,-0.52,0.24,3,1,0.2,76.16,1,"['f']",1.48376511503011,61,26,108.32,0.84
"26425",58,1,-0.32,-0.1,3,3,-1.26,76.16,2,"['j']",1.36701690129121,61,26,108.32,0.84
"26525",59,1,0.98,-0.98,1,1,0,76.16,3,"['f']",1.96722598635824,61,26,108.32,0.84
"26625",60,1,-0.86,0.66,2,1,0.46,76.62,1,"['f']",1.10022191464668,61,26,108.32,0.84
"26725",61,1,-0.68,0.9,1,1,0.22,76.84,2,"['f']",0.884864644525805,61,26,108.32,0.84
"26825",62,1,0.36,0.42,1,2,1.14,77.98,3,"['f']",1.41686228683102,61,26,108.32,0.84
"26925",63,1,-0.68,0.48,2,1,0.28,78.26,1,"['f']",1.0502511660161,61,26,108.32,0.84
"27025",64,1,0.46,-0.3,1,2,0.62,78.88,2,"['f']",1.11688274081098,61,26,108.32,0.84
"27125",65,1,0.86,-0.76,3,2,-0.56,78.88,1,"['j']",1.65016517133336,61,26,108.32,0.84
"27225",66,1,0.8,-0.6,2,1,-0.4,78.88,1,"['j']",2.90039793614415,61,26,108.32,0.84
"27325",67,1,-0.98,-0.84,1,1,-1.82,78.88,2,"['j']",1.41704886520165,61,26,108.32,0.84
"27425",68,1,0.5,-0.1,1,1,0.4,79.28,2,"['f']",1.41685935435817,61,26,108.32,0.84
"27525",69,1,-0.7,0.3,1,2,-1.1,79.28,2,"['j']",1.36692196258809,61,26,108.32,0.84
"27625",70,1,-0.7,-0.2,2,1,-1.1,79.28,3,"['j']",5.88354503319715,61,26,108.32,0.84
"27725",71,1,0.98,0.46,3,1,2.36,81.64,2,"['f']",0.650489942345303,61,26,108.32,0.84
"27825",72,0,0.74,-0.76,1,1,-0.02,81.62,2,"['f']",1.36685011707596,61,26,108.32,0.84
"27925",73,1,-0.4,0.2,2,1,0,81.62,1,"['f']",1.43379180051852,61,26,108.32,0.84
"28025",74,1,0.86,0.96,1,1,1.82,83.44,2,"['f']",0.566888165863929,61,26,108.32,0.84
"28125",75,1,0.84,-0.12,1,1,0.72,84.16,2,"['f']",0.916780910803936,61,26,108.32,0.84
"28225",76,1,-0.38,0.72,1,3,-0.42,84.16,1,"['j']",1.15009075994021,61,26,108.32,0.84
"28325",77,1,-0.78,0.98,1,2,-0.58,84.16,1,"['j']",1.1501655378961,61,26,108.32,0.84
"28425",78,1,-0.74,0.94,1,2,-0.54,84.16,1,"['j']",1.13353073739563,61,26,108.32,0.84
"28525",79,1,0.84,0,1,1,0.84,85,2,"['f']",0.750266121642198,61,26,108.32,0.84
"28625",80,1,0.28,-0.6,1,3,0.24,85.24,1,"['f']",1.716907080292,61,26,108.32,0.84
"28725",81,1,-0.38,0.78,1,1,0.4,85.64,2,"['f']",2.20013408715022,61,26,108.32,0.84
"28825",82,0,0.02,-0.5,3,1,-1.48,84.16,3,"['f']",2.38371621610713,61,26,108.32,0.84
"28925",83,1,-0.1,-0.74,3,1,-2.32,84.16,3,"['j']",2.25022286767489,61,26,108.32,0.84
"29025",84,1,-0.54,0.28,1,1,-0.26,84.16,3,"['j']",2.70025835058186,61,26,108.32,0.84
"29125",85,1,0.14,0.5,1,1,0.64,84.8,3,"['f']",1.58355815600953,61,26,108.32,0.84
"29225",86,1,-0.46,-0.22,3,1,-1.12,84.8,3,"['j']",4.11688127456,61,26,108.32,0.84
"29325",87,1,0.04,-0.86,1,3,-0.74,84.8,3,"['j']",4.78354525312898,61,26,108.32,0.84
"29425",88,1,-0.84,0.64,2,1,0.44,85.24,1,"['f']",1.16688061476452,61,26,108.32,0.84
"29525",89,1,-0.78,0.88,2,3,-0.58,85.24,1,"['j']",1.55035196966492,61,26,108.32,0.84
"29625",90,0,-0.98,0.32,2,1,-0.34,84.9,3,"['f']",2.20021766255377,61,26,108.32,0.84
"29725",91,0,-0.08,-0.22,1,1,-0.3,84.6,3,"['f']",4.16685275628697,61,26,108.32,0.84
"29825",92,1,-0.62,0.82,1,2,-0.42,84.6,1,"['j']",1.20045189355733,61,26,108.32,0.84
"29925",93,1,0,0.5,1,2,0.5,85.1,3,"['f']",3.36682115893927,61,26,108.32,0.84
"30025",94,1,0.26,0.4,1,1,0.66,85.76,2,"['f']",1.30014926270815,61,26,108.32,0.84
"30125",95,1,-0.5,-0.36,1,1,-0.86,85.76,3,"['j']",6.26694307636353,61,26,108.32,0.84
"30225",96,1,-0.92,0.4,3,1,0.28,86.04,2,"['f']",1.58354239395703,61,26,108.32,0.84
"30325",97,1,0.32,-0.68,1,3,0.28,86.32,1,"['f']",1.56709637120366,61,26,108.32,0.84
"30425",98,1,-0.42,0.62,1,2,-0.22,86.32,1,"['j']",1.53354452003259,61,26,108.32,0.84
"30525",99,1,0.4,-0.22,3,1,-0.26,86.32,1,"['j']",7.6004275540763,61,26,108.32,0.84
"30625",100,1,-0.8,0.38,3,1,0.34,86.66,1,"['f']",0.966905614070129,61,26,108.32,0.84
"30825",1,1,-0.46,-0.84,1,1,-1.3,86.66,3,"['j']",3.70022316093673,61,26,108.32,0.84
"30925",2,1,0.24,-0.34,2,3,0.04,86.7,1,"['f']",4.68355463704211,61,26,108.32,0.84
"31025",3,1,0.48,-0.58,2,3,0.28,86.98,1,"['f']",1.03352509241085,61,26,108.32,0.84
"31125",4,1,0.8,-0.94,1,2,0.66,87.64,3,"['f']",1.60045871156035,61,26,108.32,0.84
"31225",5,1,0.34,-0.44,2,3,0.14,87.78,1,"['f']",1.3335786832904,61,26,108.32,0.84
"31325",6,1,0.14,0.46,1,2,0.74,88.52,3,"['f']",2.48354994508554,61,26,108.32,0.84
"31425",7,1,0.56,-0.66,3,1,-1.42,88.52,2,"['j']",1.38352120688069,61,26,108.32,0.84
"31525",8,1,-0.88,-0.46,1,1,-1.34,88.52,2,"['j']",3.20032982953126,61,26,108.32,0.84
"31625",9,0,0.46,-0.36,3,2,-0.16,88.36,1,"['f']",7.9669228423154,61,26,108.32,0.84
"31725",10,1,-1,-0.16,1,1,-1.16,88.36,2,"['j']",1.26683750745724,61,26,108.32,0.84
"31825",11,0,-0.6,0.7,2,3,-0.4,87.96,1,"['f']",3.85006136191078,61,26,108.32,0.84
"31925",12,1,0.24,0.24,1,1,0.48,88.44,3,"['f']",1.91709615127183,61,26,108.32,0.84
"32025",13,1,-0.68,-0.72,3,1,-2.84,88.44,3,"['j']",1.70019860149478,61,26,108.32,0.84
"32125",14,1,-0.8,0.7,3,2,0.5,88.94,1,"['f']",1.48350705771009,61,26,108.32,0.84
"32225",15,1,0.66,0.34,1,1,1,89.94,3,"['f']",0.900225653545931,61,26,108.32,0.84
"32325",16,1,-0.38,0.72,1,3,-0.42,89.94,1,"['j']",1.08376049640356,61,26,108.32,0.84
"32425",17,0,-0.7,0.42,1,1,-0.28,89.66,3,"['f']",1.56676866774797,61,26,108.32,0.84
"32525",18,1,-0.3,0.5,2,1,0.7,90.36,3,"['f']",3.05042784730904,61,26,108.32,0.84
"32625",19,1,0.64,-0.84,1,2,0.44,90.8,1,"['f']",1.28356358109158,61,26,108.32,0.84
"32725",20,1,-0.56,-0.12,1,1,-0.68,90.8,2,"['j']",3.21685246305424,61,26,108.32,0.84
"32825",21,1,0.66,-0.76,2,3,0.46,91.26,1,"['f']",2.01694161014166,61,26,108.32,0.84
"32925",22,1,0.34,0.06,1,2,0.74,92,2,"['f']",1.21701484857476,61,26,108.32,0.84
"33025",23,1,0.14,0.66,1,1,0.8,92.8,2,"['f']",0.783519594027894,61,26,108.32,0.84
"33125",24,1,-0.48,0.68,1,2,-0.28,92.8,1,"['j']",1.18337319049169,61,26,108.32,0.84
"33225",25,1,0.94,-0.74,2,1,-0.54,92.8,1,"['j']",1.1835612350842,61,26,108.32,0.84
"33325",26,1,-0.34,-0.9,1,1,-1.24,92.8,2,"['j']",1.45020886516431,61,26,108.32,0.84
"33425",27,1,-0.72,0.34,3,1,0.3,93.1,1,"['f']",1.68380279728444,61,26,108.32,0.84
"33525",28,1,0.08,0.08,1,1,0.16,93.26,2,"['f']",3.20016414497513,61,26,108.32,0.84
"33625",29,1,-0.14,-0.66,2,2,-1.6,93.26,3,"['j']",1.81685994085274,61,26,108.32,0.84
"33725",30,1,-0.58,0.38,2,1,0.18,93.44,1,"['f']",4.7171050219913,61,26,108.32,0.84
"33825",31,1,-0.8,0.36,1,3,-2.04,93.44,3,"['j']",1.33348960953299,61,26,108.32,0.84
"33925",32,1,-0.5,-0.4,1,1,-0.9,93.44,2,"['j']",4.26687819548533,61,26,108.32,0.84
"34025",33,1,-0.84,-0.08,1,1,-0.92,93.44,2,"['j']",1.41686851831037,61,26,108.32,0.84
"34125",34,1,-0.78,0.58,2,1,0.38,93.82,1,"['f']",1.05044140998507,61,26,108.32,0.84
"34225",35,1,-0.56,-0.76,3,1,-2.84,93.82,2,"['j']",0.700182472908637,61,26,108.32,0.84
"34325",36,1,-0.58,0.38,2,1,0.18,94,1,"['f']",1.0503068829421,61,26,108.32,0.84
"34425",37,1,-0.44,0.24,2,1,0.04,94.04,1,"['f']",1.56702012699679,61,26,108.32,0.84
"34525",38,1,-0.36,0.56,1,2,-0.16,94.04,1,"['j']",1.60024244192755,61,26,108.32,0.84
"34625",39,1,0.72,0.74,1,1,1.46,95.5,2,"['f']",1.11687430995516,61,26,108.32,0.84
"34725",40,1,0.54,-0.56,1,2,0.52,96.02,3,"['f']",1.16686815177673,61,26,108.32,0.84
"34825",41,1,0.34,0.96,1,1,1.3,97.32,2,"['f']",3.51685986752273,61,26,108.32,0.84
"34925",42,0,0.8,-0.7,3,2,-0.5,96.82,1,"['f']",0.600216049700975,61,26,108.32,0.84
"35025",43,0,-0.78,0.64,1,1,-0.14,96.68,2,"['f']",1.00003702242975,61,26,108.32,0.84
"35125",44,0,-0.8,-0.12,2,1,-1.04,95.64,2,"['f']",2.10027799813543,61,26,108.32,0.84
"35225",45,1,-0.64,0.3,3,1,0.26,95.9,1,"['f']",0.916922769014491,61,26,108.32,0.84
"35325",46,0,0.6,-0.32,3,1,-0.36,95.54,1,"['f']",8.01693134650122,61,26,108.32,0.84
"35425",47,1,0.96,0.2,1,1,1.16,96.7,3,"['f']",1.28373549709795,61,26,108.32,0.84
"35525",48,1,0.98,0.5,1,1,1.48,98.18,3,"['f']",0.883687624533195,61,26,108.32,0.84
"35625",49,1,0.86,0.6,1,1,1.46,99.64,3,"['f']",0.533554417110281,61,26,108.32,0.84
"35725",50,1,-0.7,0.8,2,3,-0.5,99.64,1,"['j']",2.13366379821673,61,26,108.32,0.84
"35825",51,1,0.36,-0.56,1,2,0.16,99.8,1,"['f']",0.966881054628175,61,26,108.32,0.84
"35925",52,0,-0.7,-0.1,1,1,-0.8,99,3,"['f']",5.36669616244035,61,26,108.32,0.84
"36025",53,1,0.5,-0.6,2,3,0.3,99.3,1,"['f']",1.56691895681433,61,26,108.32,0.84
"36125",54,0,0.48,-0.26,3,1,-0.3,99,1,"['f']",3.38357032576459,61,26,108.32,0.84
"36225",55,1,-0.26,0.48,1,3,-0.3,99,1,"['j']",1.05041061906377,61,26,108.32,0.84
"36325",56,1,-0.54,0.9,2,1,1.26,100.26,3,"['f']",0.867260662809713,61,26,108.32,0.84
"36425",57,1,0.66,-0.86,1,2,0.46,100.72,1,"['f']",1.38353696890408,61,26,108.32,0.84
"36525",58,1,0.04,0.72,2,1,1.48,102.2,3,"['f']",0.850203953246819,61,26,108.32,0.84
"36625",59,1,-0.22,0.42,1,2,-0.02,102.2,1,"['j']",2.38355493027484,61,26,108.32,0.84
"36725",60,1,-0.4,0.76,1,3,-0.44,102.2,1,"['j']",6.70048195138224,61,26,108.32,0.84
"36825",61,1,0.36,-0.2,3,1,-0.24,102.2,1,"['j']",2.60020615262329,61,26,108.32,0.84
"36925",62,1,0.22,-0.48,1,3,0.18,102.38,1,"['f']",5.20023232491803,61,26,108.32,0.84
"37025",63,1,-0.28,-0.44,2,1,-1.16,102.38,3,"['j']",3.43346153112361,61,26,108.32,0.84
"37125",64,1,-0.52,0.6,1,3,-0.96,102.38,3,"['j']",1.01699182865559,61,26,108.32,0.84
"37225",65,0,-0.34,-0.08,1,1,-0.42,101.96,2,"['f']",2.0002320316562,61,26,108.32,0.84
"37325",66,1,0.34,-0.24,3,2,-0.04,101.96,1,"['j']",1.43346373047098,61,26,108.32,0.84
"37425",67,1,0.92,0.84,1,1,1.76,103.72,2,"['f']",0.850201753899455,61,26,108.32,0.84
"37525",68,1,0.1,-0.94,1,2,-0.74,103.72,3,"['j']",1.9002494798624,61,26,108.32,0.84
"37625",69,1,0.96,0.56,1,1,1.52,105.24,2,"['f']",1.08366409147857,61,26,108.32,0.84
"37725",70,1,0.52,-0.28,3,1,-0.32,105.24,1,"['j']",1.03373366431333,61,26,108.32,0.84
"37825",71,1,-0.34,0.64,1,3,-0.38,105.24,1,"['j']",1.36703339641099,61,26,108.32,0.84
"37925",72,1,-0.7,-0.9,1,2,-2.3,105.24,3,"['j']",1.01686976462952,61,26,108.32,0.84
"38025",73,1,0.18,0.76,3,2,2.64,107.88,3,"['f']",1.20022169471486,61,26,108.32,0.84
"38125",74,1,0.46,-0.26,2,1,-0.06,107.88,1,"['j']",2.21687592280796,61,26,108.32,0.84
"38225",75,1,0.64,-0.84,1,2,0.44,108.32,1,"['f']",1.15021319055813,61,26,108.32,0.84
"38325",76,1,-0.6,0.28,3,1,0.24,108.56,1,"['f']",1.20027814473724,61,26,108.32,0.84
"38425",77,1,0.1,-0.46,2,1,-0.82,108.56,2,"['j']",6.65027477240073,61,26,108.32,0.84
"38525",78,1,-0.38,-0.3,1,1,-0.68,108.56,2,"['j']",8.75056193448836,61,26,108.32,0.84
"38625",79,1,0.7,-0.54,1,3,1.56,110.12,2,"['f']",1.50020893846522,61,26,108.32,0.84
"38725",80,1,-0.42,0.62,1,2,-0.22,110.12,1,"['j']",2.18349708730238,61,26,108.32,0.84
"38825",81,0,-0.04,-0.44,1,1,-0.48,109.64,3,"['f']",9.40042982675368,61,26,108.32,0.84
"38925",82,1,0.24,-0.52,1,3,0.2,109.84,1,"['f']",3.48356240810244,61,26,108.32,0.84
"39025",83,1,0.94,0.82,3,1,3.4,113.24,3,"['f']",1.98356937270728,61,26,108.32,0.84
"39125",84,1,-0.26,0.02,1,3,-0.76,113.24,2,"['j']",7.15024251525756,61,26,108.32,0.84
"39225",85,0,0.4,-0.2,2,1,0,113.24,1,"['j']",3.53358007621136,61,26,108.32,0.84
"39325",86,1,-0.38,0.96,3,3,1.74,114.98,2,"['f']",1.48357523765299,61,26,108.32,0.84
"39425",87,1,0.38,-0.58,1,3,0.56,115.54,3,"['f']",2.16674938675715,61,26,108.32,0.84
"39525",88,1,0.46,0.48,2,1,1.42,116.96,3,"['f']",1.05018921761075,61,26,108.32,0.84
"39625",89,1,0.64,-0.38,1,1,0.26,117.22,3,"['f']",1.13346402373281,61,26,108.32,0.84
"39725",90,0,-0.02,-0.18,3,1,-0.56,116.66,3,"['f']",1.333751698985,61,26,108.32,0.84
"39825",91,1,-0.16,0.78,1,1,0.62,117.28,2,"['f']",1.06693471883773,61,26,108.32,0.84
"39925",92,1,0.02,-0.84,1,1,-0.82,117.28,3,"['j']",5.63355822933954,61,26,108.32,0.84
"40025",93,1,-0.92,0.38,1,2,-1.46,117.28,3,"['j']",2.0168463048758,61,26,108.32,0.84
"40125",94,0,0.68,-0.48,2,1,-0.28,117,1,"['f']",6.25043473861297,61,26,108.32,0.84
"40225",95,1,0.9,0.62,2,1,2.14,119.14,2,"['f']",1.46690524750738,61,26,108.32,0.84
"40325",96,1,-0.76,0.88,1,1,0.12,119.26,2,"['f']",8.1335453997599,61,26,108.32,0.84
"40425",97,0,-0.62,0.72,2,3,-0.42,118.84,1,"['f']",7.10017022988177,61,26,108.32,0.84
"40525",98,1,-0.38,0.58,1,2,-0.18,118.84,1,"['j']",1.28351116317208,61,26,108.32,0.84
"40625",99,1,0.26,0.54,1,3,1.32,120.16,2,"['f']",2.33361973788124,61,26,108.32,0.84
"40725",100,1,-0.44,0.2,3,1,0.16,120.32,1,"['f']",10.416942563199,61,26,108.32,0.84
"10626",1,1,-0.7,0.6,3,2,0.4,22.94,1,"['f']",5.36681994714309,62,27,107.32,0.793333333333333
"10726",2,1,0.96,-0.76,2,1,-0.56,22.94,1,"['j']",2.66709431237541,62,27,107.32,0.793333333333333
"10826",3,0,-0.66,0.76,2,3,-0.46,22.48,1,"['f']",1.76684963796288,62,27,107.32,0.793333333333333
"10926",4,1,-0.04,-0.4,3,1,-1.24,22.48,2,"['j']",4.41681967215845,62,27,107.32,0.793333333333333
"11026",5,0,-0.72,0.34,3,1,0.3,22.18,1,"['j']",2.15018611756386,62,27,107.32,0.793333333333333
"11126",6,1,-0.28,0.9,1,2,0.34,22.52,2,"['f']",7.28347082145046,62,27,107.32,0.793333333333333
"11226",7,0,0.36,0.62,2,1,1.6,20.92,3,"['j']",3.28348841599654,62,27,107.32,0.793333333333333
"11326",8,1,0.14,-0.84,3,1,-2.38,20.92,2,"['j']",3.88371897814795,62,27,107.32,0.793333333333333
"11426",9,1,0.08,0.92,1,1,1,21.92,3,"['f']",1.95018061919836,62,27,107.32,0.793333333333333
"11526",10,0,0.8,-0.46,1,1,0.34,21.58,3,"['j']",3.91685834358213,62,27,107.32,0.793333333333333
"11626",11,1,-0.68,-0.16,2,1,-1,21.58,2,"['j']",2.21684936305974,62,27,107.32,0.793333333333333
"11726",12,0,-0.36,0.26,3,2,0.06,21.52,1,"['j']",2.20001612836495,62,27,107.32,0.793333333333333
"11826",13,1,-0.72,0.82,2,3,-0.52,21.52,1,"['j']",9.63345093594398,62,27,107.32,0.793333333333333
"11926",14,1,0.72,-0.38,3,1,-0.42,21.52,1,"['j']",3.50017539580585,62,27,107.32,0.793333333333333
"12026",15,1,-0.82,-0.34,2,1,-1.5,21.52,3,"['j']",1.36686906527029,62,27,107.32,0.793333333333333
"12126",16,1,-0.2,0.36,1,3,-0.24,21.52,1,"['j']",3.40035005856771,62,27,107.32,0.793333333333333
"12226",17,1,-0.4,0.5,2,3,-0.2,21.52,1,"['j']",2.65018263523234,62,27,107.32,0.793333333333333
"12326",18,1,-0.86,0.76,3,2,0.56,22.08,1,"['f']",3.73339980171295,62,27,107.32,0.793333333333333
"12426",19,0,-0.4,0.22,2,1,0.04,22.04,3,"['j']",1.81684716371819,62,27,107.32,0.793333333333333
"12526",20,1,-0.54,0.64,2,3,-0.34,22.04,1,"['j']",5.26701183780096,62,27,107.32,0.793333333333333
"12626",21,0,0.32,-0.22,3,2,-0.02,22.02,1,"['f']",3.8168438647408,62,27,107.32,0.793333333333333
"12726",22,1,0.52,-0.9,2,1,-1.28,22.02,3,"['j']",4.08369955077069,62,27,107.32,0.793333333333333
"12826",23,1,-0.02,-0.2,2,1,-0.42,22.02,2,"['j']",3.00021260097856,62,27,107.32,0.793333333333333
"12926",24,1,0.4,-0.6,1,2,0.2,22.22,1,"['f']",5.20015468558995,62,27,107.32,0.793333333333333
"13026",25,0,-0.72,0.82,2,3,-0.52,21.7,1,"['f']",2.8335183817544,62,27,107.32,0.793333333333333
"13126",26,1,0.04,0.32,1,3,0.44,22.14,3,"['f']",4.36684780515498,62,27,107.32,0.793333333333333
"13226",27,0,0.88,-0.88,3,1,-1.76,20.38,2,"['f']",1.93352699570823,62,27,107.32,0.793333333333333
"13326",28,1,-0.56,0.36,1,3,-1.32,20.38,3,"['j']",4.00017484597629,62,27,107.32,0.793333333333333
"13426",29,1,-0.98,-0.3,1,3,-3.24,20.38,2,"['j']",2.26683186006267,62,27,107.32,0.793333333333333
"13526",30,1,0.76,-0.26,1,1,0.5,20.88,2,"['f']",4.9168462473317,62,27,107.32,0.793333333333333
"13626",31,1,-0.94,-0.42,1,1,-1.36,20.88,2,"['j']",2.03351654898142,62,27,107.32,0.793333333333333
"13726",32,0,-0.46,0.36,3,2,0.16,20.72,1,"['j']",2.05039340350777,62,27,107.32,0.793333333333333
"13826",33,1,0.46,-0.92,1,1,-0.46,20.72,2,"['j']",2.55017585406313,62,27,107.32,0.793333333333333
"13926",34,1,-0.7,0.64,1,1,-0.06,20.72,3,"['j']",4.01683946605772,62,27,107.32,0.793333333333333
"14026",35,0,-0.6,0.4,2,1,0.2,20.52,1,"['j']",2.40002822462702,62,27,107.32,0.793333333333333
"14126",36,1,-0.46,0.66,1,2,-0.26,20.52,1,"['j']",4.916821688239,62,27,107.32,0.793333333333333
"14226",37,1,-0.04,-0.26,1,1,-0.3,20.52,2,"['j']",3.81682260462549,62,27,107.32,0.793333333333333
"14326",38,1,0.42,1,1,2,1.84,22.36,3,"['f']",3.15016632364132,62,27,107.32,0.793333333333333
"14426",39,1,1,-0.8,2,1,-0.6,22.36,1,"['j']",2.0001909743296,62,27,107.32,0.793333333333333
"14526",40,1,0.58,-0.18,1,1,0.4,22.76,3,"['f']",3.10020325391088,62,27,107.32,0.793333333333333
"14626",41,1,0.3,-0.64,1,3,0.26,23.02,1,"['f']",1.56685733556515,62,27,107.32,0.793333333333333
"14726",42,1,0.72,0.28,1,2,1.72,24.74,3,"['f']",2.26683259318816,62,27,107.32,0.793333333333333
"14826",43,1,-0.58,0.44,1,1,-0.14,24.74,3,"['j']",1.41668807953829,62,27,107.32,0.793333333333333
"14926",44,1,-0.58,0.78,1,2,-0.38,24.74,1,"['j']",3.55016375775449,62,27,107.32,0.793333333333333
"15026",45,0,-0.72,0.34,3,1,0.3,24.44,1,"['j']",2.88351040915586,62,27,107.32,0.793333333333333
"15126",46,1,0.3,-0.64,1,3,0.26,24.7,1,"['f']",2.10041328903753,62,27,107.32,0.793333333333333
"15226",47,1,-0.52,0.72,1,1,0.2,24.9,3,"['f']",2.20036288793199,62,27,107.32,0.793333333333333
"15326",48,1,-0.26,0.36,2,3,-0.06,24.9,1,"['j']",2.6335271790158,62,27,107.32,0.793333333333333
"15426",49,0,-0.4,0.76,1,3,-0.44,24.46,1,"['f']",2.98370816477109,62,27,107.32,0.793333333333333
"15526",50,1,0.58,-0.3,1,1,0.28,24.74,3,"['f']",4.43350078712683,62,27,107.32,0.793333333333333
"15626",51,1,0.62,-0.62,1,1,0,24.74,3,"['j']",2.55023303639609,62,27,107.32,0.793333333333333
"15726",52,1,-0.54,0.82,1,1,0.28,25.02,2,"['f']",1.20021223445656,62,27,107.32,0.793333333333333
"15826",53,1,-0.3,0.44,2,3,-0.02,25.02,2,"['j']",2.20018950814847,62,27,107.32,0.793333333333333
"15926",54,1,-0.2,0.94,2,1,1.68,26.7,2,"['f']",1.26685385330347,62,27,107.32,0.793333333333333
"16026",55,1,0.76,-0.86,2,3,0.56,27.26,1,"['f']",1.61683286807965,62,27,107.32,0.793333333333333
"16126",56,1,-0.72,0.92,1,2,-0.52,27.26,1,"['j']",2.35016375774285,62,27,107.32,0.793333333333333
"16226",57,1,0.52,-0.42,3,2,-0.22,27.26,1,"['j']",5.93348227621755,62,27,107.32,0.793333333333333
"16326",58,1,0.06,-0.12,1,1,-0.06,27.26,3,"['j']",5.5834816347342,62,27,107.32,0.793333333333333
"16426",59,1,0.06,-0.62,2,1,-1.18,27.26,2,"['j']",1.6168526620022,62,27,107.32,0.793333333333333
"16526",60,1,0.86,0.2,1,1,1.06,28.32,2,"['f']",3.11685907671927,62,27,107.32,0.793333333333333
"16626",61,0,0.12,-0.08,2,3,0.2,28.12,2,"['j']",4.08348071837099,62,27,107.32,0.793333333333333
"16726",62,0,0.82,0.12,2,1,1.06,27.06,2,"['j']",3.51683415105799,62,27,107.32,0.793333333333333
"16826",63,1,0.64,-0.62,1,1,0.02,27.08,2,"['f']",3.93334335251711,62,27,107.32,0.793333333333333
"16926",64,1,0.58,0.44,3,1,1.9,28.98,2,"['f']",3.88350711023668,62,27,107.32,0.793333333333333
"17026",65,1,-0.76,0.28,1,2,-1.24,28.98,3,"['j']",2.53351783187827,62,27,107.32,0.793333333333333
"17126",66,1,0.58,-0.2,1,2,0.96,29.94,2,"['f']",3.46684468950843,62,27,107.32,0.793333333333333
"17226",67,1,-0.42,-0.7,1,1,-1.12,29.94,3,"['j']",3.16678292519646,62,27,107.32,0.793333333333333
"17326",68,0,-0.44,0.28,2,1,0.12,29.82,3,"['j']",2.81669870956102,62,27,107.32,0.793333333333333
"17426",69,1,0.3,0.04,2,1,0.38,30.2,2,"['f']",6.55017035570927,62,27,107.32,0.793333333333333
"17526",70,0,0.34,-0.96,1,1,-0.62,29.58,3,"['f']",3.81684203195618,62,27,107.32,0.793333333333333
"17626",71,1,0.66,-0.28,1,1,0.38,29.96,3,"['f']",2.95016192499315,62,27,107.32,0.793333333333333
"17726",72,1,-0.86,-0.3,1,1,-1.16,29.96,3,"['j']",0.950227538065519,62,27,107.32,0.793333333333333
"17826",73,1,0.74,0.76,2,1,2.26,32.22,3,"['f']",1.50018309347797,62,27,107.32,0.793333333333333
"17926",74,1,-0.42,0.96,2,1,1.5,33.72,3,"['f']",1.48350747674704,62,27,107.32,0.793333333333333
"18026",75,0,0.78,-0.54,1,1,0.24,33.48,3,"['j']",5.88349611364538,62,27,107.32,0.793333333333333
"18126",76,1,-0.42,-0.16,1,2,-1,33.48,3,"['j']",2.41684459784301,62,27,107.32,0.793333333333333
"18226",77,1,0.24,-0.52,1,3,0.2,33.68,1,"['f']",6.85016724001616,62,27,107.32,0.793333333333333
"18326",78,1,-0.42,-0.36,1,3,-1.62,33.68,3,"['j']",2.65020976023516,62,27,107.32,0.793333333333333
"18426",79,1,-0.6,-0.76,1,1,-1.36,33.68,3,"['j']",1.71667983208317,62,27,107.32,0.793333333333333
"18526",80,1,-0.78,-0.94,1,3,-3.28,33.68,3,"['j']",1.93347274581902,62,27,107.32,0.793333333333333
"18626",81,0,-0.12,0.34,2,1,0.56,33.12,3,"['j']",3.16666489496129,62,27,107.32,0.793333333333333
